id_cliente,fecha_desembolso,incumplimiento,tipo_cliente,desv_retiros_atm_12m,monto_min_transado_1m,monto_min_transado_2m,desv_recargas_pse_12m,prom_retiros_atm_12m,version_sistema_operativo,cupo_disp_rotativo,meses_cancel_telcos,porcentaje_productos_48meses_total,meses_apertura_ultimo_prod_total,meses_apertura_telcos,meses_apertura_rotativo,porcentaje_cartera_vencida_telcos,saldo_prom_rotativo,uso_total_prod_3m_rotativo,cupo_max_rotativo,part_ahorro_total,pct_productos_cerrados_rotativo,meses_apertura_ahorro,productos_abiertos_ahorro,saldo_total_9_meses_rotativo,cancel_pos_12m,ponderacion_reportes_al_dia_18m_total,ponderacion_24m_rotativo
537627864224.0,201811,0,adicion,0.0,0.0,0.0,0.0,0.0,12.0,0.55,0.0,69.23,0.0,53.0,51.0,0.0,2.0,83.22,5.25,15.38,54.55,15.0,2.0,8.9,2.0,68.667435,100.0
742371749274.0,201810,0,objetivo,0.47140452,0.0,0.0,0.0,0.103467725,12.0,4.97,1.0,45.16,0.0,111.0,278.0,0.0,7.64,49.28,37.12,25.81,54.84,5.0,8.0,102.37,1.0,100.0,100.0
778003693127.0,201807,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,0.19,9.0,64.29,5.0,162.0,16.0,0.0,3.37,99.48,3.46,42.86,60.0,15.0,6.0,5.59,0.0,100.0,89.76719
121051027132.0,201808,0,adicion,0.0,0.0,0.0,0.0070755383999999,0.0,11.0,16.7,46.0,60.0,0.0,196.0,116.0,0.0,3.15,19.51,44.16,19.05,70.0,0.0,4.0,45.62,0.0,100.0,100.0
134739352312.0,201811,0,objetivo,0.0,0.0,0.0,0.0,0.0,11.0,2.89,36.0,57.14,5.0,92.0,74.0,0.0,3.75,53.13,9.6,28.57,25.0,68.0,2.0,1.56,0.0,100.0,100.0
182810252378.0,201807,0,adicion,0.0,3.2000327e-05,3.328034e-05,0.48704448,0.0,11.0,0.35,25.0,50.0,6.0,249.0,19.0,0.0,12.7,90.76,12.8,20.0,75.0,9.0,2.0,3.81,0.0,100.0,94.63625
196291409991.0,201812,0,objetivo,0.0,3.8400394e-06,3.8400394e-06,0.014151077,0.0,5.0,1.52,134.0,66.67,4.0,157.0,97.0,0.0,5.44,77.74,6.63,22.22,66.67,9.0,2.0,11.22,1.0,100.0,100.0
356785466269.0,201811,0,objetivo,0.0,0.0,0.0,0.0,0.0,8.0,0.06,16.0,77.78,4.0,74.0,186.0,0.0,1.24,84.37,1.28,20.0,60.0,17.0,2.0,0.02,0.0,100.0,100.0
484652628627.0,201809,0,adicion,0.0,1.2800131e-06,1.2800131e-06,0.0,0.0,11.0,28.86,157.0,33.33,4.0,172.0,200.0,0.0,6.65,20.03,64.0,22.22,80.49,18.0,4.0,65.42,1.0,100.0,100.0
486547298049.0,201809,0,adicion,0.2763854,0.0,0.0,0.0039623016,0.0010666776,7.0,1.52,8.0,66.67,1.0,52.0,89.0,0.0,1.57,53.02,5.12,16.67,42.86,1.0,2.0,11.1,2.0,100.0,100.0
699632794104.0,201810,0,objetivo,0.0,8.960091999999999e-06,1.2800131e-05,0.0,0.0,7.0,11.88,95.0,57.14,1.0,246.0,75.0,0.0,8.45,54.41,36.07,21.43,60.0,1.0,3.0,36.65,2.0,100.0,100.0
775548810370.0,201806,0,adicion,0.2763854,1.2800131e-06,0.0,0.08770263,0.010666776,7.0,7.35,11.0,50.0,4.0,93.0,64.0,0.0,5.15,78.93,12.8,25.0,50.0,4.0,3.0,33.54,3.0,100.0,100.0
947691732058.0,201801,0,adicion,0.0,0.0,1.3555333e-06,0.0,0.0,0.0,0.02,3.0,100.0,0.0,22.0,23.0,0.0,0.66,100.2,0.68,30.0,75.0,10.0,3.0,0.59,2.0,100.0,55.022404
960966497814.0,201812,0,adicion,0.2763854,1.2800131e-06,2.5600261e-06,0.0,0.0021333552,12.0,3.0,6.0,83.33,1.0,27.0,8.0,0.0,1.84,15.4,7.94,33.33,33.33,2.0,2.0,0.55,1.0,88.43817,82.4075
263308424678.0,201806,0,adicion,0.4330127,2.5600261e-06,2.5600261e-06,0.13839558,0.084591776,7.0,0.05,7.0,90.91,0.0,44.0,34.0,0.0,2.42,113.04,6.27,18.18,40.0,10.0,2.0,1.26,2.0,100.0,55.88176
308541673149.0,201811,0,objetivo,1.1873173,3.8400394e-05,3.712038e-05,0.0,0.26366773,7.0,5.63,42.0,40.0,24.0,248.0,174.0,0.0,2.26,23.44,12.74,18.18,82.35,24.0,2.0,3.93,0.0,100.0,100.0
490900161836.0,201807,0,adicion,0.0,0.00019200197,0.0001113611399999,0.8259694,0.0,10.0,15.36,5.0,38.46,2.0,205.0,87.0,100.0,0.0,12.12,15.36,30.77,91.67,2.0,4.0,5.08,2.0,100.0,100.0
521502622671.0,201807,0,adicion,0.0,2.5600261e-06,2.5600261e-06,0.0026225473,0.0,12.0,6.01,62.0,75.0,2.0,134.0,100.0,0.0,4.81,51.5,20.67,25.0,60.0,2.0,4.0,25.79,2.0,100.0,100.0
539755567276.0,201808,0,adicion,0.0,2.5600261e-06,2.5600261e-06,0.0,0.0,0.0,5.25,0.0,44.44,8.0,89.0,103.0,0.0,0.0,3.95,6.66,30.0,50.0,27.0,3.0,4.77,0.0,100.0,100.0
836031849541.0,201812,0,objetivo,0.0,0.0,0.0,0.0,0.0,0.0,0.54,19.0,57.14,15.0,137.0,24.0,0.0,0.93,13.19,1.92,28.57,60.0,15.0,2.0,0.01,0.0,100.0,91.56389
881315722510.0,201811,0,objetivo,0.7592028000000001,0.0,3.8400394e-06,0.047163557,0.09813434,8.0,1.11,49.0,61.54,3.0,128.0,76.0,0.0,2.43,70.2,6.49,23.08,69.23,3.0,3.0,8.5,1.0,100.0,100.0
5186723968.0,201804,0,adicion,0.2763854,0.0,0.0,0.03746496,0.011296111,12.0,4.62,2.0,81.82,0.0,85.0,139.0,0.0,0.54,29.61,8.19,15.38,50.0,15.0,2.0,6.05,0.0,100.0,100.0
23889244977.0,201811,0,adicion,0.91287094,0.0,0.0,0.5684501000000001,0.6194943,11.0,10.56,83.0,16.67,15.0,110.0,75.0,0.0,1.3,19.36,13.82,33.33,76.92,15.0,4.0,7.47,1.0,100.0,100.0
111374705851.0,201812,0,objetivo,0.0,0.00018688191,0.0002124821799999,0.24603228,0.0,11.0,6.9,13.0,60.0,3.0,79.0,65.0,0.0,0.4,1.82,7.3,40.0,50.0,9.0,2.0,0.0,0.0,100.0,89.22658
255493355447.0,201804,0,adicion,0.0,0.0,0.0,0.0,0.0,11.0,4.12,0.0,44.44,2.0,89.0,75.0,100.0,3.34,16.48,8.32,66.67,71.43,2.0,6.0,2.92,0.0,0.0,100.0
357456385621.0,201812,0,adicion,0.0,1.2800131e-06,1.2800131e-06,0.0070755383999999,0.0,11.0,10.83,29.0,48.0,6.0,186.0,162.0,0.0,9.51,46.23,48.64,23.08,54.17,6.0,6.0,73.49,1.0,100.0,100.0
579039460048.0,201808,0,adicion,0.0,0.0,0.0,0.0,0.0,12.0,4.19,14.0,100.0,0.0,189.0,34.0,0.0,1.55,96.41,6.21,22.22,72.73,2.0,2.0,16.68,2.0,100.0,100.0
605758631448.0,201809,1,adicion,0.0,3.2000327e-05,2.9440302e-05,0.054840308,0.0,0.0,7.84,23.0,84.62,5.0,94.0,44.0,0.0,4.77,39.67,33.28,15.38,66.67,11.0,2.0,46.73,3.0,100.0,100.0
683794793162.0,201811,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,1.02,9.0,100.0,0.0,17.0,19.0,0.0,0.29,105.23,1.02,37.5,71.43,2.0,3.0,0.09,3.0,100.0,94.63625
746101034735.0,201812,0,objetivo,1.1055416,0.0,0.0,0.6181719,0.18638583,0.0,1.72,8.0,58.82,0.0,202.0,129.0,100.0,2.26,34.68,6.14,29.41,84.21,16.0,5.0,0.0,0.0,68.667435,89.22658
76250707326.0,201805,0,adicion,0.5527708,0.0,0.0,0.0,0.11183151,6.0,0.22,22.0,50.0,3.0,197.0,110.0,0.0,1.38,67.91,1.66,37.5,71.43,7.0,3.0,1.07,2.0,100.0,100.0
102148015169.0,201804,0,adicion,0.0,1.2800131e-05,0.0,0.08067037,0.0,12.0,6.67,127.0,66.67,0.0,183.0,61.0,0.0,1.32,11.37,16.64,33.33,73.68,0.0,4.0,2.47,3.0,100.0,100.0
125453532821.0,201812,1,adicion,0.5527708,5.1200523e-06,0.0,0.32786947,0.023466907,6.0,0.23,28.0,80.0,0.0,147.0,49.0,0.0,1.69,111.34,2.05,26.67,71.43,0.0,4.0,5.65,0.0,0.0,8.4361105
182980736328.0,201812,0,objetivo,0.8498366,1.2800131e-06,0.0,0.45071262,0.115201175,7.0,0.99,25.0,66.67,1.0,215.0,147.0,0.0,2.62,64.6,8.45,25.0,75.0,19.0,3.0,0.17,0.0,74.08874499999999,98.1858
265442314052.0,201808,0,adicion,0.2763854,0.0,0.0,0.0,0.0282402779999999,0.0,5.45,92.0,71.43,1.0,175.0,72.0,0.0,2.68,40.8,11.52,20.0,75.0,11.0,3.0,11.5,3.0,100.0,100.0
476892796630.0,201805,0,adicion,0.4330127,0.06400066,0.038400393,0.017688848,0.0096630309999999,8.0,3.09,8.0,40.0,2.0,202.0,45.0,0.0,12.46,75.47,25.6,60.0,88.46,14.0,6.0,21.62,1.0,100.0,98.939064
496756084004.0,201808,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,2.71,15.0,37.5,0.0,70.0,96.0,0.0,1.13,18.98,3.84,37.5,85.71,13.0,3.0,1.78,0.0,100.0,100.0
504239138670.0,201808,0,adicion,0.2763854,6.272064e-05,6.0160615e-05,0.2783819,0.06400066,7.0,8.45,12.0,33.33,14.0,185.0,157.0,0.0,4.4,7.0,25.6,33.33,80.0,14.0,3.0,8.23,1.0,100.0,100.0
571937426898.0,201812,0,adicion,0.8291562,0.0,1.2800131e-06,0.0,0.025600262,8.0,14.78,5.0,66.67,1.0,106.0,64.0,0.0,2.32,14.16,17.1,22.22,86.67,1.0,2.0,9.86,1.0,100.0,100.0
613317718302.0,201804,0,adicion,0.8620066999999999,0.0,0.0,0.7585408,0.23269989,7.0,3.82,130.0,50.0,9.0,139.0,59.0,0.0,3.94,70.64,15.23,25.0,71.43,9.0,2.0,21.9,1.0,100.0,100.0
809738876838.0,201811,0,adicion,0.2763854,6.400065599999999e-06,0.0,0.0,0.019200196,8.0,1.39,16.0,33.33,3.0,255.0,159.0,0.0,6.56,87.05,13.33,16.67,11.11,3.0,2.0,43.39,0.0,52.65314,55.88176
207074920434.0,201810,0,adicion,0.0,1.5360157999999997e-05,1.5360157999999997e-05,0.0,0.0,0.0,4.99,36.0,61.9,9.0,162.0,172.0,0.0,6.03,55.88,29.71,14.29,47.06,15.0,3.0,61.84,0.0,100.0,100.0
320699423384.0,201811,0,objetivo,0.0,0.0,0.0,0.0039567845,0.0,8.0,1.47,123.0,80.0,1.0,152.0,69.0,0.0,2.28,69.5,5.76,5.88,45.45,3.0,1.0,6.01,2.0,100.0,100.0
399089742587.0,201804,0,adicion,0.0,1.2800131e-06,0.025600262,0.030091995,0.0,0.0,1.53,29.0,91.3,0.0,108.0,38.0,0.0,3.93,94.37,16.0,21.74,69.77,4.0,5.0,37.74,28.0,100.0,100.0
438872633506.0,201805,1,adicion,1.381927,3.8400394e-06,0.0,0.0,0.05440056,7.0,0.01,1.0,93.33,0.0,88.0,50.0,100.0,1.04,91.8,1.92,12.5,25.0,1.0,2.0,3.35,1.0,60.23886,100.0
455353840326.0,201808,0,adicion,0.0,0.0,0.0,0.035377696,0.0,8.0,0.95,15.0,69.23,3.0,148.0,80.0,0.0,8.05,86.8,12.42,23.08,71.43,3.0,3.0,25.51,3.0,100.0,100.0
513784890185.0,201810,0,adicion,0.2763854,0.0,0.0,0.021226615,0.0064000655,0.0,0.51,24.0,81.25,2.0,57.0,72.0,0.0,2.68,75.2,4.61,18.75,44.44,5.0,3.0,9.79,2.0,100.0,100.0
530241881756.0,201805,0,adicion,1.4719601999999998,1.0240105,0.0,0.13112737,0.62459284,12.0,3.09,84.0,66.67,12.0,188.0,134.0,0.0,1.21,50.85,5.59,44.44,60.0,23.0,4.0,0.74,0.0,100.0,100.0
638248484248.0,201801,0,adicion,0.0,0.0,1.3555333e-06,0.0,0.0,7.0,4.26,5.0,50.0,8.0,62.0,107.0,0.0,0.7,21.71,8.13,20.0,37.5,8.0,2.0,3.54,0.0,100.0,100.0
848200111743.0,201811,0,adicion,0.0,2.5600261e-06,1.2800131e-06,0.0,0.0,8.0,4.63,6.0,85.71,0.0,108.0,96.0,0.0,0.0,13.29,8.64,28.57,25.0,0.0,2.0,2.81,0.0,100.0,100.0
867190310051.0,201809,0,adicion,1.9075872,8.960091999999999e-06,0.0,0.89306843,0.31146985,11.0,2.48,3.0,81.82,1.0,62.0,41.0,0.0,10.38,87.48,14.85,8.33,71.43,4.0,1.0,44.59,2.0,100.0,94.63625
869829965114.0,201808,0,adicion,0.0,1.664017e-05,1.4080144e-05,0.7154936,0.0,12.0,1.43,32.0,100.0,2.0,33.0,19.0,0.0,2.07,54.8,3.5,33.33,83.33,8.0,2.0,3.38,4.0,100.0,100.0
925984203449.0,201805,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,1.75,22.0,28.57,23.0,39.0,176.0,0.0,0.0,11.25,2.56,28.57,75.0,23.0,2.0,11.16,2.0,100.0,100.0
39616612896.0,201806,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4.0,57.14,13.0,119.0,71.0,0.0,18.88,99.51,51.2,14.29,73.91,13.0,2.0,129.65,5.0,100.0,100.0
161220463602.0,201811,0,adicion,0.2763854,0.0,0.0,0.17069715,0.005333388,12.0,5.51,15.0,78.57,8.0,44.0,53.0,0.0,12.7,76.1,51.2,21.43,37.5,12.0,3.0,75.44,2.0,100.0,100.0
319030359337.0,201806,0,adicion,3.4186985,0.0,5.1200524e-05,0.94709384,1.1656821000000002,8.0,1.15,4.0,27.27,5.0,122.0,153.0,0.0,0.59,31.93,3.84,36.36,50.0,10.0,4.0,4.09,0.0,100.0,100.0
359773054216.0,201809,0,adicion,0.2763854,7.680078999999999e-06,4.2240434e-05,0.07617602,0.05333388,8.0,9.64,23.0,83.33,2.0,106.0,106.0,0.0,0.21,19.38,22.45,25.0,40.0,4.0,3.0,29.66,1.0,100.0,100.0
402047346296.0,201806,0,adicion,0.0,2.5600261e-06,1.2800131e-06,0.0,0.0,11.0,6.05,31.0,65.38,3.0,173.0,125.0,0.0,5.04,89.15,24.32,14.81,70.97,13.0,4.0,46.14,1.0,100.0,100.0
513327263191.0,201807,0,adicion,0.0,0.0,0.0,0.0,0.0,12.0,5.53,11.0,40.0,3.0,81.0,49.0,0.0,7.01,50.98,12.54,40.0,83.33,10.0,2.0,2.45,4.0,100.0,100.0
815844974907.0,201810,0,adicion,0.0,0.010240105,0.0,0.0,0.0,0.0,1.93,14.0,75.0,0.0,238.0,20.0,0.0,7.29,83.19,25.6,33.33,25.0,0.0,4.0,28.0,0.0,100.0,95.946045
857450056711.0,201804,0,adicion,0.0,0.0,0.0,0.0003746496199999,0.0,0.0,2.04,86.0,86.67,3.0,107.0,38.0,0.0,2.01,52.98,12.8,25.0,50.0,3.0,4.0,9.46,5.0,89.59435,100.0
996900316166.0,201811,0,adicion,1.1149241,0.0,1.9200197e-05,0.1555913,0.117211856,11.0,11.77,33.0,100.0,1.0,70.0,28.0,0.0,0.77,32.55,12.54,33.33,87.5,13.0,2.0,9.8,4.0,100.0,100.0
15541497701.0,201804,0,adicion,0.8498366,0.0,0.0,1.0924497,0.25977865,10.0,0.59,30.0,20.0,4.0,148.0,96.0,0.0,0.94,21.35,1.54,60.0,66.67,4.0,3.0,1.13,0.0,100.0,100.0
122316455960.0,201812,0,objetivo,0.0,0.0,0.00025600262,0.0,0.0,7.0,0.27,4.0,90.91,1.0,30.0,95.0,0.0,2.71,78.55,3.46,9.09,20.0,1.0,1.0,7.43,0.0,100.0,100.0
167891830265.0,201808,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,7.41,12.0,83.33,2.0,51.0,45.0,0.0,0.69,19.74,19.2,25.0,40.0,19.0,3.0,4.11,0.0,100.0,100.0
193531519033.0,201802,0,adicion,0.0,1.2800131e-06,0.0,0.0037464965,0.0,0.0,6.46,16.0,47.06,1.0,195.0,163.0,0.0,3.91,46.03,35.65,23.53,75.0,4.0,4.0,47.53,4.0,100.0,100.0
203844358132.0,201811,0,adicion,0.0,0.0,0.0,0.019882262,0.0,8.0,2.0,20.0,100.0,0.0,25.0,19.0,0.0,1.72,27.17,3.97,27.27,33.33,0.0,3.0,1.76,0.0,100.0,94.63625
365478876908.0,201806,0,adicion,0.0,0.0,0.0,0.14631486,0.0,11.0,5.95,64.0,66.67,0.0,169.0,50.0,0.0,7.36,44.73,25.6,26.67,73.68,0.0,4.0,32.8,1.0,100.0,100.0
420077303734.0,201808,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,17.61,16.0,62.5,4.0,93.0,97.0,0.0,5.99,31.51,69.12,18.75,74.07,4.0,3.0,53.66,1.0,100.0,100.0
633092090594.0,201808,0,adicion,0.0,0.0,0.0,0.0,0.0,7.0,1.32,2.0,100.0,1.0,45.0,41.0,0.0,0.24,8.88,1.56,60.0,80.0,5.0,3.0,0.86,2.0,100.0,100.0
697924990175.0,201811,0,adicion,0.6454972,0.0,3.9680406e-05,0.059827324,0.05289654,7.0,0.01,13.0,23.08,4.0,145.0,162.0,0.0,1.21,100.96,1.28,30.77,36.36,26.0,4.0,7.28,0.0,100.0,100.0
973664356453.0,201812,0,objetivo,0.8498366,0.0,3.8400394e-06,0.1087802,0.16533503,0.0,4.21,10.0,75.0,0.0,154.0,59.0,0.0,3.88,33.77,19.2,28.57,75.0,0.0,6.0,9.76,3.0,100.0,100.0
79923469697.0,201810,0,adicion,1.4719601999999998,1.2800131e-05,2.1760223e-05,0.0,0.43840447,6.0,14.69,50.0,45.0,1.0,237.0,324.0,0.0,0.92,7.5,25.34,19.05,75.0,5.0,4.0,0.17,0.0,100.0,100.0
89509790813.0,201810,0,adicion,0.0,0.0,0.0,0.0,0.0,12.0,17.66,7.0,58.33,14.0,78.0,59.0,0.0,14.96,48.72,51.2,30.77,76.92,19.0,4.0,44.56,3.0,100.0,100.0
177056963376.0,201812,0,adicion,0.2763854,0.0,0.0,0.056604307,0.017066842,8.0,9.92,0.0,47.06,4.0,58.0,77.0,0.0,0.62,24.25,27.39,23.53,63.64,6.0,4.0,19.89,1.0,100.0,100.0
177738333169.0,201811,0,adicion,1.4907119,1.2800131e-06,5.6320576e-05,0.1476745,0.42504117,11.0,1.82,15.0,87.5,2.0,104.0,68.0,0.0,2.02,34.73,6.4,22.22,85.71,31.0,2.0,9.57,2.0,100.0,100.0
188967196898.0,201810,0,adicion,0.0,0.0,0.0,0.007492993,0.0,11.0,17.98,15.0,75.0,9.0,113.0,9.0,0.0,1.22,18.87,19.2,25.0,91.67,10.0,2.0,4.88,5.0,100.0,89.22658
212332329707.0,201807,0,adicion,0.0,0.0,0.0,0.0,0.0,6.0,0.34,11.0,100.0,1.0,87.0,46.0,0.0,1.3,79.59,4.8,17.65,52.38,16.0,3.0,8.5,11.0,100.0,100.0
307020695168.0,201810,0,adicion,0.0,0.0,0.0,0.0,0.0,8.0,1.95,41.0,76.92,0.0,153.0,144.0,0.0,0.27,105.5,2.88,23.08,37.5,0.0,3.0,7.73,1.0,61.649044,64.26423
414694768563.0,201810,0,adicion,0.0,8.960091999999999e-06,8.960091999999999e-06,0.13797301,0.0,5.0,5.73,18.0,80.0,7.0,221.0,170.0,0.0,17.95,31.53,24.32,10.0,77.78,7.0,1.0,48.94,3.0,100.0,100.0
492290238664.0,201803,1,adicion,0.2763854,0.06400066,2.5600261e-06,0.017688848,0.005333388,11.0,4.27,29.0,45.45,2.0,110.0,66.0,0.0,4.37,57.84,12.8,50.0,42.86,2.0,6.0,23.16,0.0,100.0,100.0
610569947850.0,201812,0,adicion,0.2763854,0.0,4.9920513e-05,0.0,0.05333388,8.0,6.68,20.0,69.7,3.0,189.0,149.0,0.0,25.43,92.4,64.0,22.22,73.33,4.0,8.0,251.7,6.0,100.0,100.0
690150970860.0,201802,0,adicion,1.0374917,0.0,0.0,0.41752845,0.3241984,0.0,2.36,72.0,36.36,2.0,106.0,117.0,0.0,5.25,75.26,15.87,27.27,37.5,2.0,3.0,26.94,0.0,100.0,100.0
733682126702.0,201808,1,adicion,0.62360954,8.960091999999999e-06,3.8400394e-06,0.015177031,0.05440056,8.0,2.74,14.0,80.0,2.0,76.0,59.0,0.0,0.85,43.5,3.58,20.0,93.75,4.0,2.0,46.58,9.0,24.695295,48.98586
225574529290.0,201812,0,adicion,0.4330127,1.664017e-05,0.0,0.4057359,0.055467233,7.0,12.82,14.0,76.92,3.0,111.0,15.0,0.0,7.98,40.58,35.84,38.46,77.78,3.0,5.0,13.13,4.0,100.0,48.660805
365827307319.0,201809,0,adicion,0.0,2.1760223e-05,2.1760223e-05,0.078676425,0.0,8.0,17.87,9.0,35.71,1.0,283.0,179.0,0.0,12.0,34.91,38.4,28.57,88.89,1.0,4.0,0.05,1.0,100.0,100.0
384742440580.0,201811,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2.0,80.0,2.0,139.0,81.0,0.0,1.34,59.31,6.27,18.75,33.33,13.0,3.0,8.62,0.0,78.03251999999999,100.0
643726629967.0,201805,0,adicion,1.1426091,2.1760223e-05,0.0,0.2240453,0.2240342,0.0,2.45,42.0,50.0,21.0,139.0,22.0,0.0,9.07,50.4,11.52,62.5,92.86,21.0,5.0,0.56,0.0,100.0,98.1858
714509024412.0,201801,0,adicion,2.4874685000000003,2.43996e-05,1.8977467e-05,0.43693864,0.1931635,10.0,0.08,10.0,85.71,2.0,46.0,48.0,0.0,0.67,95.47,0.75,42.86,66.67,2.0,3.0,0.52,0.0,100.0,98.1858
907941486686.0,201810,0,adicion,0.59511906,0.0,0.0,0.2854235,0.08533421,8.0,1.68,109.0,69.23,2.0,144.0,152.0,0.0,6.32,74.78,38.4,15.38,35.71,19.0,2.0,44.34,0.0,100.0,100.0
981059507694.0,201811,0,objetivo,0.2763854,0.0,0.0,0.0,0.0021333552,7.0,0.09,44.0,55.56,2.0,57.0,126.0,0.0,0.51,98.0,0.77,33.33,33.33,6.0,3.0,0.22,0.0,100.0,100.0
30734328058.0,201811,0,adicion,0.6454972,0.00024832255,0.00013312136,0.47813198,0.0906676,11.0,1.79,10.0,71.43,5.0,71.0,27.0,0.0,0.01,32.31,2.05,28.57,57.14,13.0,2.0,0.81,0.0,100.0,100.0
271502366943.0,201807,0,adicion,2.321398,2.5600261e-06,1.1520118e-05,0.65460783,0.6774041000000001,10.0,13.23,13.0,71.43,1.0,49.0,38.0,0.0,0.64,24.57,15.36,42.86,40.0,9.0,3.0,0.82,2.0,100.0,100.0
397991120609.0,201809,1,adicion,0.59511906,0.0,0.0,0.121262856,0.049885303,12.0,1.16,64.0,75.0,5.0,102.0,104.0,0.0,5.08,91.35,12.46,25.0,50.0,13.0,4.0,47.13,0.0,100.0,100.0
412105885753.0,201810,0,adicion,0.2763854,0.06400066,0.0,0.0,0.005333388,6.0,3.87,48.0,40.0,1.0,70.0,94.0,0.0,2.05,54.94,6.4,40.0,50.0,1.0,2.0,2.65,0.0,100.0,100.0
524562758255.0,201812,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,20.69,61.0,41.18,3.0,219.0,155.0,0.0,2.69,8.66,70.78,17.65,81.63,14.0,3.0,19.08,6.0,100.0,100.0
527880531741.0,201811,0,objetivo,0.0,0.0,0.0,0.031839926,0.0,12.0,7.64,29.0,80.0,5.0,114.0,44.0,0.0,7.08,33.5,25.34,20.0,86.67,5.0,2.0,23.73,0.0,100.0,98.1858
549098689242.0,201807,0,adicion,3.9607449,1.2800131e-06,0.0,0.5235234000000001,0.34995234,7.0,0.6,1.0,100.0,1.0,14.0,41.0,0.0,2.04,47.04,4.99,25.0,28.57,12.0,3.0,7.77,1.0,89.59435,90.30392
575000876043.0,201804,0,adicion,0.0,0.0,0.0,0.0037464965,0.0,0.0,8.5,8.0,52.63,1.0,227.0,233.0,0.0,1.72,13.21,19.52,38.1,82.35,9.0,8.0,6.2,4.0,100.0,100.0
590420375825.0,201802,0,adicion,0.6400955,1.02401045e-05,9.488734e-06,0.0252588729999999,0.03953639,8.0,9.6,27.0,69.23,1.0,196.0,71.0,0.0,1.15,3.51,18.56,35.71,80.0,2.0,5.0,0.35,2.0,100.0,100.0
620710369308.0,201810,0,objetivo,0.0,0.0,0.0,0.0,0.0,0.0,1.74,106.0,30.77,2.0,249.0,106.0,0.0,8.68,80.96,42.24,23.08,66.67,14.0,3.0,42.68,0.0,100.0,100.0
664259370221.0,201808,0,adicion,0.0,8.960091999999999e-06,7.680078999999999e-06,0.0,0.0,8.0,3.43,87.0,38.46,12.0,203.0,174.0,0.0,1.05,24.42,6.59,20.0,57.14,23.0,3.0,8.19,0.0,100.0,100.0
666879506956.0,201811,0,adicion,0.6400955,1.7920183e-05,2.5600262e-05,0.3879467,0.12906799,12.0,2.32,5.0,87.5,1.0,51.0,22.0,0.0,0.62,115.76,3.84,37.5,25.0,6.0,3.0,1.18,1.0,88.43817,82.4075
713099817696.0,201809,0,adicion,0.0,0.0,0.0,0.059975863,0.0,11.0,5.17,37.0,52.0,2.0,148.0,156.0,0.0,18.55,81.03,134.4,24.0,59.09,26.0,6.0,193.23,2.0,100.0,100.0
197728336005.0,201811,0,adicion,0.2763854,0.0,0.0,0.0,0.016944168,0.0,1.05,39.0,66.67,5.0,48.0,62.0,0.0,1.98,59.48,3.84,33.33,72.73,11.0,2.0,9.85,2.0,100.0,89.22658
199201264960.0,201809,0,adicion,0.0,3.8400394e-06,2.5600261e-06,0.2978841,0.0,7.0,7.19,3.0,75.0,4.0,86.0,77.0,0.0,14.19,76.1,32.13,25.0,75.0,5.0,4.0,68.74,3.0,100.0,100.0
204003242860.0,201810,0,adicion,1.6894279,1.2800131e-06,0.0,0.57679486,0.21120216,7.0,4.15,27.0,50.0,1.0,106.0,99.0,0.0,1.93,29.55,9.6,50.0,33.33,1.0,5.0,3.58,0.0,100.0,100.0
285708581410.0,201806,0,adicion,0.9574271,0.0,0.0,0.0,0.3445314,0.0,4.75,56.0,66.67,3.0,113.0,3.0,0.0,1.65,12.57,6.4,44.44,81.82,17.0,4.0,0.29,2.0,100.0,62.950203
315143755080.0,201809,0,adicion,0.0,0.0,0.0,0.014985986,0.0,10.0,5.35,167.0,71.43,2.0,273.0,30.0,0.0,0.58,11.8,13.31,25.0,70.0,10.0,2.0,0.37,1.0,100.0,100.0
557210221670.0,201810,0,objetivo,0.0,0.0,0.0,0.0,0.0,10.0,5.54,94.0,66.67,5.0,139.0,48.0,33.77,2.74,35.94,19.2,40.0,50.0,5.0,4.0,10.88,0.0,38.06508,89.22658
660989269027.0,201805,0,adicion,1.381927,7.680078999999999e-06,1.02401045e-05,0.14179675,0.11765879,7.0,2.55,18.0,81.82,0.0,46.0,59.0,0.0,0.03,24.69,4.48,27.27,33.33,12.0,3.0,0.3,1.0,100.0,100.0
727144243987.0,201811,0,adicion,0.62360954,9.7280994e-05,3.8400394e-06,0.35720003,0.07466743,0.0,13.56,70.0,75.0,1.0,74.0,38.0,0.0,1.37,6.35,21.76,37.5,70.0,3.0,3.0,0.32,5.0,100.0,100.0
857367312568.0,201808,0,adicion,1.9346979,0.0,1.4080144e-05,0.6721762,0.20266874,7.0,0.2,21.0,90.91,1.0,84.0,45.0,21.5,1.72,90.49,1.92,27.27,85.71,1.0,3.0,2.31,1.0,15.638478,86.03198
